"Step","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1700225891.9588692--dipo-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1700225891.9588692--dipo-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-43-1700225891.9588692--dipo-ClairDeLune - train/return__MAX","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700225769.0790038--dipo-ClairDeLune - train/return","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700225769.0790038--dipo-ClairDeLune - train/return__MIN","SAC-RoboPianist-repertoire-150-ClairDeLune-v0-42-1700225769.0790038--dipo-ClairDeLune - train/return__MAX"
"208353","1833.696827214941","1833.696827214941","1833.696827214941","1770.0283583357002","1770.0283583357002","1770.0283583357002"
"208950","1834.9004472321724","1834.9004472321724","1834.9004472321724","1788.1211067710863","1788.1211067710863","1788.1211067710863"
"209547","1822.0802090610568","1822.0802090610568","1822.0802090610568","1809.4242529002324","1809.4242529002324","1809.4242529002324"
"210144","1814.9515423509683","1814.9515423509683","1814.9515423509683","1781.3914446388862","1781.3914446388862","1781.3914446388862"
"210741","1816.3015320893633","1816.3015320893633","1816.3015320893633","1813.7883900648853","1813.7883900648853","1813.7883900648853"
"211338","1830.9543940478545","1830.9543940478545","1830.9543940478545","1804.5598930284484","1804.5598930284484","1804.5598930284484"
"211935","1811.0918655813753","1811.0918655813753","1811.0918655813753","1809.482969486453","1809.482969486453","1809.482969486453"
"212532","1838.5590188522508","1838.5590188522508","1838.5590188522508","1785.739882290604","1785.739882290604","1785.739882290604"
"213129","1849.4357364896916","1849.4357364896916","1849.4357364896916","1781.0333198032008","1781.0333198032008","1781.0333198032008"
"213726","1834.6609071448493","1834.6609071448493","1834.6609071448493","1804.2580056692889","1804.2580056692889","1804.2580056692889"
"214323","1837.8991147013533","1837.8991147013533","1837.8991147013533","1804.8610847259508","1804.8610847259508","1804.8610847259508"
"214920","1839.2456179216463","1839.2456179216463","1839.2456179216463","1808.8122958096071","1808.8122958096071","1808.8122958096071"
"215517","1825.0892056421778","1825.0892056421778","1825.0892056421778","1792.0766263006226","1792.0766263006226","1792.0766263006226"
"216114","1837.4427330556919","1837.4427330556919","1837.4427330556919","1795.5499585251043","1795.5499585251043","1795.5499585251043"
"216711","1834.3767687448499","1834.3767687448499","1834.3767687448499","1810.9250799607103","1810.9250799607103","1810.9250799607103"
"217308","1825.879473053708","1825.879473053708","1825.879473053708","1819.6859916484705","1819.6859916484705","1819.6859916484705"
"217905","1826.7907480264134","1826.7907480264134","1826.7907480264134","1832.073746640275","1832.073746640275","1832.073746640275"
"218502","1835.2042276863388","1835.2042276863388","1835.2042276863388","1817.708002793485","1817.708002793485","1817.708002793485"
"219099","1831.798092467551","1831.798092467551","1831.798092467551","1802.7280419013196","1802.7280419013196","1802.7280419013196"
"219696","1814.8797409853387","1814.8797409853387","1814.8797409853387","1831.4667725608826","1831.4667725608826","1831.4667725608826"
"220293","1831.8178993536815","1831.8178993536815","1831.8178993536815","1805.477955413314","1805.477955413314","1805.477955413314"
"220890","1855.4881852965927","1855.4881852965927","1855.4881852965927","1800.5294352056576","1800.5294352056576","1800.5294352056576"
"221487","1829.5981580588393","1829.5981580588393","1829.5981580588393","1814.415149312634","1814.415149312634","1814.415149312634"
"222084","1821.24605289302","1821.24605289302","1821.24605289302","1809.3544927149742","1809.3544927149742","1809.3544927149742"
"222681","1819.8170838679596","1819.8170838679596","1819.8170838679596","1817.0098128709978","1817.0098128709978","1817.0098128709978"
"223278","1838.7419750815664","1838.7419750815664","1838.7419750815664","1808.9835902534858","1808.9835902534858","1808.9835902534858"
"223875","1828.8503887187571","1828.8503887187571","1828.8503887187571","1804.3524447928241","1804.3524447928241","1804.3524447928241"
"224472","1816.191653519644","1816.191653519644","1816.191653519644","1795.4869758925765","1795.4869758925765","1795.4869758925765"
"225069","1828.8606956854876","1828.8606956854876","1828.8606956854876","1794.8965119225747","1794.8965119225747","1794.8965119225747"
"225666","1841.3816189668296","1841.3816189668296","1841.3816189668296","1830.9948287672519","1830.9948287672519","1830.9948287672519"
"226263","1837.7023574108514","1837.7023574108514","1837.7023574108514","1826.792125769954","1826.792125769954","1826.792125769954"
"226860","1834.407865119065","1834.407865119065","1834.407865119065","1792.510122150228","1792.510122150228","1792.510122150228"
"227457","1842.6154711232168","1842.6154711232168","1842.6154711232168","1815.58829335601","1815.58829335601","1815.58829335601"
"228054","1856.4881724980096","1856.4881724980096","1856.4881724980096","1776.3828204327117","1776.3828204327117","1776.3828204327117"
"228651","1820.4407986414208","1820.4407986414208","1820.4407986414208","1822.7056394565102","1822.7056394565102","1822.7056394565102"
"229248","1848.8107358228767","1848.8107358228767","1848.8107358228767","1807.324838808708","1807.324838808708","1807.324838808708"
"229845","1833.4523377301896","1833.4523377301896","1833.4523377301896","1827.2002337178847","1827.2002337178847","1827.2002337178847"
"230442","1837.2790663816975","1837.2790663816975","1837.2790663816975","1802.5756941835687","1802.5756941835687","1802.5756941835687"
"231039","1842.2305382352047","1842.2305382352047","1842.2305382352047","1789.4137287873953","1789.4137287873953","1789.4137287873953"
"231636","1840.8039539085073","1840.8039539085073","1840.8039539085073","1808.8720098521078","1808.8720098521078","1808.8720098521078"
"232233","1838.070143784577","1838.070143784577","1838.070143784577","1817.9438765256098","1817.9438765256098","1817.9438765256098"
"232830","1811.4279261494037","1811.4279261494037","1811.4279261494037","1814.558694841172","1814.558694841172","1814.558694841172"
"233427","1821.7421143731779","1821.7421143731779","1821.7421143731779","1824.1728914972598","1824.1728914972598","1824.1728914972598"
"234024","1840.5961984252226","1840.5961984252226","1840.5961984252226","1802.2846545915409","1802.2846545915409","1802.2846545915409"
"234621","1833.2627743611747","1833.2627743611747","1833.2627743611747","1808.9581488392657","1808.9581488392657","1808.9581488392657"
"235218","1806.154297416777","1806.154297416777","1806.154297416777","1816.4156804501104","1816.4156804501104","1816.4156804501104"
"235815","1843.2437804012245","1843.2437804012245","1843.2437804012245","1793.6775610049676","1793.6775610049676","1793.6775610049676"
"236412","1859.1995346972487","1859.1995346972487","1859.1995346972487","1800.4604177728722","1800.4604177728722","1800.4604177728722"
"237009","1846.1288046202478","1846.1288046202478","1846.1288046202478","1809.0648022029486","1809.0648022029486","1809.0648022029486"
"237606","1836.156182403195","1836.156182403195","1836.156182403195","1817.6019648171182","1817.6019648171182","1817.6019648171182"
"238203","1849.9698284511571","1849.9698284511571","1849.9698284511571","1817.7864621533647","1817.7864621533647","1817.7864621533647"
"238800","1828.1408470583851","1828.1408470583851","1828.1408470583851","1823.5302615868948","1823.5302615868948","1823.5302615868948"
"239397","1841.2535685406401","1841.2535685406401","1841.2535685406401","1827.9041366654792","1827.9041366654792","1827.9041366654792"
"239994","1838.0458670558808","1838.0458670558808","1838.0458670558808","1817.9843602844028","1817.9843602844028","1817.9843602844028"
"240591","1842.818858511781","1842.818858511781","1842.818858511781","1817.4058015731002","1817.4058015731002","1817.4058015731002"
"241188","1847.7920702941544","1847.7920702941544","1847.7920702941544","1784.5128082420533","1784.5128082420533","1784.5128082420533"
"241785","1845.7708248034269","1845.7708248034269","1845.7708248034269","1821.1388824248984","1821.1388824248984","1821.1388824248984"
"242382","1826.823040320553","1826.823040320553","1826.823040320553","1818.4264313580081","1818.4264313580081","1818.4264313580081"
"242979","1827.3743410031032","1827.3743410031032","1827.3743410031032","1815.612397308865","1815.612397308865","1815.612397308865"
"243576","1846.881418572012","1846.881418572012","1846.881418572012","1813.632345841009","1813.632345841009","1813.632345841009"
"244173","1856.0807449593326","1856.0807449593326","1856.0807449593326","1813.6691869518452","1813.6691869518452","1813.6691869518452"
"244770","1834.6969512334254","1834.6969512334254","1834.6969512334254","1831.9325636140788","1831.9325636140788","1831.9325636140788"
"245367","1848.3272816917925","1848.3272816917925","1848.3272816917925","1813.215727152332","1813.215727152332","1813.215727152332"
"245964","1861.2491609385957","1861.2491609385957","1861.2491609385957","1817.860200601933","1817.860200601933","1817.860200601933"
"246561","1855.1255525002482","1855.1255525002482","1855.1255525002482","1795.4641683886357","1795.4641683886357","1795.4641683886357"
"247158","1851.1839304899293","1851.1839304899293","1851.1839304899293","1823.3635885422082","1823.3635885422082","1823.3635885422082"
"247755","1841.2407068265022","1841.2407068265022","1841.2407068265022","1832.783767350217","1832.783767350217","1832.783767350217"
"248352","1866.6432902290003","1866.6432902290003","1866.6432902290003","1838.6724118167701","1838.6724118167701","1838.6724118167701"
"248949","1845.8810785606745","1845.8810785606745","1845.8810785606745","1825.9114964444636","1825.9114964444636","1825.9114964444636"
"249546","1846.6498260239107","1846.6498260239107","1846.6498260239107","1802.3864821555214","1802.3864821555214","1802.3864821555214"
"250143","1841.2092794583118","1841.2092794583118","1841.2092794583118","1808.4139650684185","1808.4139650684185","1808.4139650684185"
"250740","1843.418667224558","1843.418667224558","1843.418667224558","1818.712664537619","1818.712664537619","1818.712664537619"
"251337","1862.7588550283212","1862.7588550283212","1862.7588550283212","1832.1456709128245","1832.1456709128245","1832.1456709128245"
"251934","1848.026309981197","1848.026309981197","1848.026309981197","1790.000641085126","1790.000641085126","1790.000641085126"
"252531","1817.9435993987038","1817.9435993987038","1817.9435993987038","1838.841600317093","1838.841600317093","1838.841600317093"
"253128","1834.114833975754","1834.114833975754","1834.114833975754","1816.1791969847457","1816.1791969847457","1816.1791969847457"
"253725","1818.3490558474589","1818.3490558474589","1818.3490558474589","1796.1579577645916","1796.1579577645916","1796.1579577645916"
"254322","1822.6230714403366","1822.6230714403366","1822.6230714403366","1841.0165962035057","1841.0165962035057","1841.0165962035057"
"254919","1840.8651555176116","1840.8651555176116","1840.8651555176116","1804.7747861002745","1804.7747861002745","1804.7747861002745"
"255516","1839.1541842823467","1839.1541842823467","1839.1541842823467","1831.9181414426937","1831.9181414426937","1831.9181414426937"
"256113","1841.948239526042","1841.948239526042","1841.948239526042","1820.2615010896045","1820.2615010896045","1820.2615010896045"
"256710","1843.5585603696513","1843.5585603696513","1843.5585603696513","1821.3534450015788","1821.3534450015788","1821.3534450015788"
"257307","1835.3339393543795","1835.3339393543795","1835.3339393543795","1818.0586984698555","1818.0586984698555","1818.0586984698555"
"257904","1851.1169543844521","1851.1169543844521","1851.1169543844521","1824.583298037615","1824.583298037615","1824.583298037615"
"258501","1849.5651039281893","1849.5651039281893","1849.5651039281893","1830.8202374666894","1830.8202374666894","1830.8202374666894"
"259098","1847.0256485736113","1847.0256485736113","1847.0256485736113","1816.520532792888","1816.520532792888","1816.520532792888"
"259695","1859.5680051531076","1859.5680051531076","1859.5680051531076","1827.768717232825","1827.768717232825","1827.768717232825"
"260292","1827.7342533926428","1827.7342533926428","1827.7342533926428","1838.345653278953","1838.345653278953","1838.345653278953"
"260889","1835.9055515733505","1835.9055515733505","1835.9055515733505","1813.33065090182","1813.33065090182","1813.33065090182"
"261486","1843.836667167769","1843.836667167769","1843.836667167769","1815.5351118691103","1815.5351118691103","1815.5351118691103"
"262083","1870.1499920557826","1870.1499920557826","1870.1499920557826","1818.3020658197288","1818.3020658197288","1818.3020658197288"
"262680","1854.5481210273854","1854.5481210273854","1854.5481210273854","1823.3403266997907","1823.3403266997907","1823.3403266997907"
"263277","1848.6909707721995","1848.6909707721995","1848.6909707721995","1827.1743459701959","1827.1743459701959","1827.1743459701959"
"263874","1828.815351852139","1828.815351852139","1828.815351852139","1826.1191687551022","1826.1191687551022","1826.1191687551022"
"264471","1849.5004686702757","1849.5004686702757","1849.5004686702757","1811.8435691006616","1811.8435691006616","1811.8435691006616"
"265068","1866.0605410099542","1866.0605410099542","1866.0605410099542","1840.3894208130284","1840.3894208130284","1840.3894208130284"
"265665","1834.5306056701345","1834.5306056701345","1834.5306056701345","1831.3689438005588","1831.3689438005588","1831.3689438005588"
"266262","1849.1419936351315","1849.1419936351315","1849.1419936351315","1820.5184566877076","1820.5184566877076","1820.5184566877076"
"266859","1854.4597501008752","1854.4597501008752","1854.4597501008752","1837.6274809598622","1837.6274809598622","1837.6274809598622"
"267456","1854.9605760923876","1854.9605760923876","1854.9605760923876","1835.0995021484043","1835.0995021484043","1835.0995021484043"
"268053","1868.202878069698","1868.202878069698","1868.202878069698","1820.4234770408025","1820.4234770408025","1820.4234770408025"
"268650","1841.5746037722533","1841.5746037722533","1841.5746037722533","1791.0557981786592","1791.0557981786592","1791.0557981786592"
"269247","1828.5031436465404","1828.5031436465404","1828.5031436465404","1809.4603872901623","1809.4603872901623","1809.4603872901623"
"269844","1851.3510113174607","1851.3510113174607","1851.3510113174607","1824.6902995405455","1824.6902995405455","1824.6902995405455"
"270441","1865.3621427777623","1865.3621427777623","1865.3621427777623","1804.9230002025415","1804.9230002025415","1804.9230002025415"
"271038","1853.4585962832205","1853.4585962832205","1853.4585962832205","1824.6221937105795","1824.6221937105795","1824.6221937105795"
"271635","1832.9171092354277","1832.9171092354277","1832.9171092354277","1814.701314572745","1814.701314572745","1814.701314572745"
"272232","1875.0333239826477","1875.0333239826477","1875.0333239826477","1811.6005113706474","1811.6005113706474","1811.6005113706474"
"272829","1849.4429258051127","1849.4429258051127","1849.4429258051127","1819.6712236823557","1819.6712236823557","1819.6712236823557"
"273426","1834.7949505161994","1834.7949505161994","1834.7949505161994","1809.6762493762305","1809.6762493762305","1809.6762493762305"
"274023","1863.56350439756","1863.56350439756","1863.56350439756","1828.9075880325329","1828.9075880325329","1828.9075880325329"
"274620","1828.5501531968985","1828.5501531968985","1828.5501531968985","1832.9358649137716","1832.9358649137716","1832.9358649137716"
"275217","1853.4099231240398","1853.4099231240398","1853.4099231240398","1815.2191570967946","1815.2191570967946","1815.2191570967946"
"275814","1850.1056573688827","1850.1056573688827","1850.1056573688827","1825.9324115486925","1825.9324115486925","1825.9324115486925"
"276411","1871.5023380686766","1871.5023380686766","1871.5023380686766","1838.7581604195568","1838.7581604195568","1838.7581604195568"
"277008","1854.1949889555435","1854.1949889555435","1854.1949889555435","1800.502148912246","1800.502148912246","1800.502148912246"
"277605","1857.290125747604","1857.290125747604","1857.290125747604","1832.4476360599465","1832.4476360599465","1832.4476360599465"
"278202","1840.7286489460093","1840.7286489460093","1840.7286489460093","1828.3981019022542","1828.3981019022542","1828.3981019022542"
"278799","1847.2311074170498","1847.2311074170498","1847.2311074170498","1822.4043185684336","1822.4043185684336","1822.4043185684336"
"279396","1834.018297411304","1834.018297411304","1834.018297411304","1826.922607598429","1826.922607598429","1826.922607598429"
"279993","1846.560392871807","1846.560392871807","1846.560392871807","1846.784295439292","1846.784295439292","1846.784295439292"
"280590","1870.348909447538","1870.348909447538","1870.348909447538","1825.5389606091012","1825.5389606091012","1825.5389606091012"
"281187","1869.1595174421911","1869.1595174421911","1869.1595174421911","1826.7481872962414","1826.7481872962414","1826.7481872962414"
"281784","1862.210240749984","1862.210240749984","1862.210240749984","1828.7708382667954","1828.7708382667954","1828.7708382667954"
"282381","1858.0198957702617","1858.0198957702617","1858.0198957702617","1817.7889854748223","1817.7889854748223","1817.7889854748223"
"282978","1873.8784133431582","1873.8784133431582","1873.8784133431582","1819.4215029285435","1819.4215029285435","1819.4215029285435"
"283575","1863.634998719469","1863.634998719469","1863.634998719469","1828.283023245836","1828.283023245836","1828.283023245836"
"284172","1857.2969032653027","1857.2969032653027","1857.2969032653027","1826.3019885866393","1826.3019885866393","1826.3019885866393"
"284769","1850.7963418792904","1850.7963418792904","1850.7963418792904","1818.4741069686054","1818.4741069686054","1818.4741069686054"
"285366","1854.8256061974425","1854.8256061974425","1854.8256061974425","1809.4734023408994","1809.4734023408994","1809.4734023408994"
"285963","1842.4775009940665","1842.4775009940665","1842.4775009940665","1818.758178441412","1818.758178441412","1818.758178441412"
"286560","1843.2353715474067","1843.2353715474067","1843.2353715474067","1811.545112248646","1811.545112248646","1811.545112248646"
"287157","1856.4757786733492","1856.4757786733492","1856.4757786733492","1803.6799701545883","1803.6799701545883","1803.6799701545883"
"287754","1842.9731452843998","1842.9731452843998","1842.9731452843998","1824.1572726624943","1824.1572726624943","1824.1572726624943"
"288351","1834.0130741104056","1834.0130741104056","1834.0130741104056","1834.0022941537025","1834.0022941537025","1834.0022941537025"
"288948","1870.4530280811246","1870.4530280811246","1870.4530280811246","1838.0415516991068","1838.0415516991068","1838.0415516991068"
"289545","1813.0084540431083","1813.0084540431083","1813.0084540431083","1828.5640501257094","1828.5640501257094","1828.5640501257094"
"290142","1844.792771427032","1844.792771427032","1844.792771427032","1817.3763667280532","1817.3763667280532","1817.3763667280532"
"290739","1845.4193188380816","1845.4193188380816","1845.4193188380816","1827.5119921647063","1827.5119921647063","1827.5119921647063"
"291336","1836.8773886060362","1836.8773886060362","1836.8773886060362","1838.0537719988492","1838.0537719988492","1838.0537719988492"
"291933","1821.568354361269","1821.568354361269","1821.568354361269","1832.030116818279","1832.030116818279","1832.030116818279"
"292530","1861.2439774325626","1861.2439774325626","1861.2439774325626","1829.8015401908085","1829.8015401908085","1829.8015401908085"
"293127","1854.9455640372826","1854.9455640372826","1854.9455640372826","1828.526424701309","1828.526424701309","1828.526424701309"
"293724","1839.9080765020085","1839.9080765020085","1839.9080765020085","1813.440392633679","1813.440392633679","1813.440392633679"
"294321","1827.6317762099236","1827.6317762099236","1827.6317762099236","1851.4870579733051","1851.4870579733051","1851.4870579733051"
"294918","1865.4366334615293","1865.4366334615293","1865.4366334615293","1805.9359129046895","1805.9359129046895","1805.9359129046895"
"295515","1832.1746080211271","1832.1746080211271","1832.1746080211271","1824.8294590179473","1824.8294590179473","1824.8294590179473"
"296112","1861.9767701866797","1861.9767701866797","1861.9767701866797","1825.4655687403679","1825.4655687403679","1825.4655687403679"
"296709","1853.1309818141087","1853.1309818141087","1853.1309818141087","1785.9396549649114","1785.9396549649114","1785.9396549649114"
"297306","1852.0576939636605","1852.0576939636605","1852.0576939636605","1820.9094186958869","1820.9094186958869","1820.9094186958869"
"297903","1871.5755599488068","1871.5755599488068","1871.5755599488068","1816.598061179809","1816.598061179809","1816.598061179809"
"298500","1863.9587615142268","1863.9587615142268","1863.9587615142268","1831.4305891249726","1831.4305891249726","1831.4305891249726"
"299097","1856.2185908935778","1856.2185908935778","1856.2185908935778","1799.9318163497496","1799.9318163497496","1799.9318163497496"
"299694","1853.760939844756","1853.760939844756","1853.760939844756","1820.6783477284587","1820.6783477284587","1820.6783477284587"
"300291","1850.053344452996","1850.053344452996","1850.053344452996","1838.2339905134065","1838.2339905134065","1838.2339905134065"
"300888","1852.607617392376","1852.607617392376","1852.607617392376","1818.1194674031578","1818.1194674031578","1818.1194674031578"
"301485","1857.9757602460622","1857.9757602460622","1857.9757602460622","1819.2808790316567","1819.2808790316567","1819.2808790316567"
"302082","1853.9859732951008","1853.9859732951008","1853.9859732951008","1840.150527308714","1840.150527308714","1840.150527308714"
"302679","1869.1493127097883","1869.1493127097883","1869.1493127097883","1822.311353476921","1822.311353476921","1822.311353476921"
"303276","1857.5202988340714","1857.5202988340714","1857.5202988340714","1783.6127390341996","1783.6127390341996","1783.6127390341996"
"303873","1854.6511785428488","1854.6511785428488","1854.6511785428488","1811.9821147537966","1811.9821147537966","1811.9821147537966"
"304470","1857.2876136418492","1857.2876136418492","1857.2876136418492","1832.4503387237837","1832.4503387237837","1832.4503387237837"
"305067","1849.5433476485584","1849.5433476485584","1849.5433476485584","1839.0176133345985","1839.0176133345985","1839.0176133345985"
"305664","1820.0208028940474","1820.0208028940474","1820.0208028940474","1821.2373075309004","1821.2373075309004","1821.2373075309004"
"306261","1862.1999677159442","1862.1999677159442","1862.1999677159442","1828.033613168471","1828.033613168471","1828.033613168471"
"306858","1846.1838439662479","1846.1838439662479","1846.1838439662479","1833.0577066278545","1833.0577066278545","1833.0577066278545"
"307455","1839.792512770548","1839.792512770548","1839.792512770548","1828.9355360830739","1828.9355360830739","1828.9355360830739"
"308052","1829.8816641279734","1829.8816641279734","1829.8816641279734","1830.0375831186636","1830.0375831186636","1830.0375831186636"
"308649","1833.9108334747216","1833.9108334747216","1833.9108334747216","1832.841790055351","1832.841790055351","1832.841790055351"
"309246","1855.9773245041492","1855.9773245041492","1855.9773245041492","1841.429703512408","1841.429703512408","1841.429703512408"
"309843","1853.1572523485745","1853.1572523485745","1853.1572523485745","1835.9178985305286","1835.9178985305286","1835.9178985305286"
"310440","1845.5146726088312","1845.5146726088312","1845.5146726088312","1843.9827603994113","1843.9827603994113","1843.9827603994113"
"311037","1844.5465707408323","1844.5465707408323","1844.5465707408323","1825.7066590654886","1825.7066590654886","1825.7066590654886"
"311634","1854.267461672082","1854.267461672082","1854.267461672082","1828.5474449477013","1828.5474449477013","1828.5474449477013"
"312231","1856.892707691691","1856.892707691691","1856.892707691691","1826.425881609366","1826.425881609366","1826.425881609366"
"312828","1870.4635693072712","1870.4635693072712","1870.4635693072712","1803.0405015041235","1803.0405015041235","1803.0405015041235"
"313425","1859.9402856177494","1859.9402856177494","1859.9402856177494","1834.309976733743","1834.309976733743","1834.309976733743"
"314022","1861.4019013532513","1861.4019013532513","1861.4019013532513","1834.2042589172145","1834.2042589172145","1834.2042589172145"
"314619","1845.9566828413876","1845.9566828413876","1845.9566828413876","1818.5868117599061","1818.5868117599061","1818.5868117599061"
"315216","1838.9248250716103","1838.9248250716103","1838.9248250716103","1819.6553901911739","1819.6553901911739","1819.6553901911739"
"315813","1870.0418310912426","1870.0418310912426","1870.0418310912426","1834.3725572366118","1834.3725572366118","1834.3725572366118"
"316410","1838.5603670801222","1838.5603670801222","1838.5603670801222","1830.6324522536809","1830.6324522536809","1830.6324522536809"
"317007","1868.5639669508814","1868.5639669508814","1868.5639669508814","1804.8329560333384","1804.8329560333384","1804.8329560333384"
"317604","1850.3943483347603","1850.3943483347603","1850.3943483347603","1835.3353933064138","1835.3353933064138","1835.3353933064138"
"318201","1872.384562389379","1872.384562389379","1872.384562389379","1842.6519201905653","1842.6519201905653","1842.6519201905653"
"318798","1875.596722084822","1875.596722084822","1875.596722084822","1815.1560727480112","1815.1560727480112","1815.1560727480112"
"319395","1871.5715256571912","1871.5715256571912","1871.5715256571912","1829.1635523164994","1829.1635523164994","1829.1635523164994"
"319992","1852.7872944892208","1852.7872944892208","1852.7872944892208","1851.2503532071494","1851.2503532071494","1851.2503532071494"
"320589","1856.9320127285448","1856.9320127285448","1856.9320127285448","1846.0016677719173","1846.0016677719173","1846.0016677719173"
"321186","1854.5381098673909","1854.5381098673909","1854.5381098673909","1847.309488770039","1847.309488770039","1847.309488770039"
"321783","1868.7476521269095","1868.7476521269095","1868.7476521269095","1827.6351248025828","1827.6351248025828","1827.6351248025828"
"322380","1873.0277944065224","1873.0277944065224","1873.0277944065224","1809.5744781971894","1809.5744781971894","1809.5744781971894"
"322977","1872.274842067478","1872.274842067478","1872.274842067478","1835.3152952392961","1835.3152952392961","1835.3152952392961"
"323574","1850.2716564001207","1850.2716564001207","1850.2716564001207","1847.097184133247","1847.097184133247","1847.097184133247"
"324171","1847.4141885940783","1847.4141885940783","1847.4141885940783","1836.276510223324","1836.276510223324","1836.276510223324"
"324768","1829.233985353686","1829.233985353686","1829.233985353686","1818.9363284794604","1818.9363284794604","1818.9363284794604"
"325365","1852.3243318368268","1852.3243318368268","1852.3243318368268","1833.979126311891","1833.979126311891","1833.979126311891"
"325962","1854.0312812401546","1854.0312812401546","1854.0312812401546","1835.0662512589909","1835.0662512589909","1835.0662512589909"
"326559","1862.6351165246474","1862.6351165246474","1862.6351165246474","1842.8450993469326","1842.8450993469326","1842.8450993469326"
"327156","1869.5242914461824","1869.5242914461824","1869.5242914461824","1822.1600170679535","1822.1600170679535","1822.1600170679535"
"327753","1874.7942040082853","1874.7942040082853","1874.7942040082853","1842.8821966887217","1842.8821966887217","1842.8821966887217"
"328350","1861.0509145061906","1861.0509145061906","1861.0509145061906","1831.1536624863572","1831.1536624863572","1831.1536624863572"
"328947","1823.4767870054525","1823.4767870054525","1823.4767870054525","1841.0193874741803","1841.0193874741803","1841.0193874741803"
"329544","1870.5708281535617","1870.5708281535617","1870.5708281535617","1825.381516087293","1825.381516087293","1825.381516087293"
"330141","1842.8227887368537","1842.8227887368537","1842.8227887368537","1826.0725632220367","1826.0725632220367","1826.0725632220367"
"330738","1857.0405484031562","1857.0405484031562","1857.0405484031562","1840.3721933887582","1840.3721933887582","1840.3721933887582"
"331335","1855.1517843923316","1855.1517843923316","1855.1517843923316","1830.3768129420014","1830.3768129420014","1830.3768129420014"
"331932","1871.1528102822874","1871.1528102822874","1871.1528102822874","1844.8754091742794","1844.8754091742794","1844.8754091742794"
"332529","1846.929669970495","1846.929669970495","1846.929669970495","1812.5730016329194","1812.5730016329194","1812.5730016329194"
"333126","1808.335095906874","1808.335095906874","1808.335095906874","1836.3450754050932","1836.3450754050932","1836.3450754050932"
"333723","1868.7348221854895","1868.7348221854895","1868.7348221854895","1838.0649671256563","1838.0649671256563","1838.0649671256563"
"334320","1854.7055814615294","1854.7055814615294","1854.7055814615294","1789.0624022354557","1789.0624022354557","1789.0624022354557"
"334917","1858.2857090864381","1858.2857090864381","1858.2857090864381","1830.4724501187727","1830.4724501187727","1830.4724501187727"
"335514","1854.4299848780015","1854.4299848780015","1854.4299848780015","1830.0433230421838","1830.0433230421838","1830.0433230421838"
"336111","1848.7094578772558","1848.7094578772558","1848.7094578772558","1823.5970394659569","1823.5970394659569","1823.5970394659569"
"336708","1839.7562996011602","1839.7562996011602","1839.7562996011602","1801.095319344854","1801.095319344854","1801.095319344854"
"337305","1856.7756545125358","1856.7756545125358","1856.7756545125358","1830.2070593461196","1830.2070593461196","1830.2070593461196"
"337902","1877.0346833628082","1877.0346833628082","1877.0346833628082","1835.1379567471645","1835.1379567471645","1835.1379567471645"
"338499","1861.8775716619648","1861.8775716619648","1861.8775716619648","1830.2577521327","1830.2577521327","1830.2577521327"
"339096","1866.057010659185","1866.057010659185","1866.057010659185","1820.9262923875783","1820.9262923875783","1820.9262923875783"
"339693","1842.256888462422","1842.256888462422","1842.256888462422","1834.028384028215","1834.028384028215","1834.028384028215"
"340290","1850.9207858790942","1850.9207858790942","1850.9207858790942","1835.0307621599652","1835.0307621599652","1835.0307621599652"
"340887","1858.4750160085598","1858.4750160085598","1858.4750160085598","1825.0397371350157","1825.0397371350157","1825.0397371350157"
"341484","1849.3072469330439","1849.3072469330439","1849.3072469330439","1832.9270698466353","1832.9270698466353","1832.9270698466353"
"342081","1873.1180954969561","1873.1180954969561","1873.1180954969561","1822.9153244034394","1822.9153244034394","1822.9153244034394"
"342678","1862.9440033964563","1862.9440033964563","1862.9440033964563","1836.5009337413637","1836.5009337413637","1836.5009337413637"
"343275","1847.230069854994","1847.230069854994","1847.230069854994","1843.4995653846509","1843.4995653846509","1843.4995653846509"
"343872","1853.554607547423","1853.554607547423","1853.554607547423","1836.290560198696","1836.290560198696","1836.290560198696"
"344469","1875.9499534208176","1875.9499534208176","1875.9499534208176","1834.8578657453716","1834.8578657453716","1834.8578657453716"
"345066","1849.5742463849656","1849.5742463849656","1849.5742463849656","1828.6126194344629","1828.6126194344629","1828.6126194344629"
"345663","1856.9601674562844","1856.9601674562844","1856.9601674562844","1824.7932259275617","1824.7932259275617","1824.7932259275617"
"346260","1859.1559887091503","1859.1559887091503","1859.1559887091503","1842.5676790556106","1842.5676790556106","1842.5676790556106"
"346857","1869.804958084392","1869.804958084392","1869.804958084392","1816.6356889555325","1816.6356889555325","1816.6356889555325"
"347454","1876.0208534339617","1876.0208534339617","1876.0208534339617","1854.9296599523518","1854.9296599523518","1854.9296599523518"
"348051","1840.0663391711014","1840.0663391711014","1840.0663391711014","1843.8937451774987","1843.8937451774987","1843.8937451774987"
"348648","1855.4373686197214","1855.4373686197214","1855.4373686197214","1829.5268084946422","1829.5268084946422","1829.5268084946422"
